NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;NBJRR1;NBJRR5;NBJRR10;NBJBROU;TX;TN;TM;UMM;INST;FFM
92073001;SURESNES;48.871333;2.235333;28;200311;57.8;11.0;2.0;2.0;3.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200312;43.5;9.0;5.0;0.0;2.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200401;93.0;16.0;7.0;2.0;1.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200402;6.7;2.0;0.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200403;30.6;7.0;3.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200404;53.4;13.0;2.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200405;33.2;7.0;3.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200406;12.6;4.0;0.0;0.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200407;41.5;10.0;4.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200408;84.9;13.0;6.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200409;26.0;4.0;2.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200410;86.1;12.0;5.0;3.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200411;28.4;7.0;2.0;0.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200412;40.3;7.0;3.0;1.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200501;46.1;10.0;2.0;1.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200502;24.5;6.0;1.0;0.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200503;44.6;11.0;4.0;0.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200504;65.9;12.0;5.0;3.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200505;45.2;7.0;4.0;3.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200506;74.3;8.0;3.0;1.0;;26.6;14.3;20.5;;;
92073001;SURESNES;48.871333;2.235333;28;200507;35.2;6.0;3.0;1.0;;25.8;16.3;21.1;;;
92073001;SURESNES;48.871333;2.235333;28;200508;40.6;8.0;3.0;1.0;;25.7;14.5;20.3;;;
92073001;SURESNES;48.871333;2.235333;28;200509;28.6;4.0;2.0;1.0;1.0;23.7;13.5;18.6;;;
92073001;SURESNES;48.871333;2.235333;28;200510;25.6;6.0;1.0;0.0;1.0;20.5;12.4;16.5;;;
92073001;SURESNES;48.871333;2.235333;28;200511;27.7;9.0;0.0;0.0;;10.4;4.9;7.7;;;
92073001;SURESNES;48.871333;2.235333;28;200512;24.9;9.0;1.0;0.0;;7.6;2.3;5.0;;;
92073001;SURESNES;48.871333;2.235333;28;200601;31.1;6.0;2.0;0.0;;6.7;1.2;4.0;;;
92073001;SURESNES;48.871333;2.235333;28;200602;60.2;11.0;3.0;2.0;1.0;6.8;1.7;4.2;;;
92073001;SURESNES;48.871333;2.235333;28;200603;69.6;14.0;5.0;1.0;;10.4;4.1;7.2;;;
92073001;SURESNES;48.871333;2.235333;28;200604;50.0;6.0;3.0;1.0;;15.8;7.2;11.5;;;
92073001;SURESNES;48.871333;2.235333;28;200605;73.6;15.0;5.0;2.0;;19.9;11.5;15.7;;;
92073001;SURESNES;48.871333;2.235333;28;200606;29.3;4.0;2.0;1.0;;25.3;14.7;20.0;;;
92073001;SURESNES;48.871333;2.235333;28;200607;25.5;6.0;2.0;0.0;;31.1;18.9;25.0;;;
92073001;SURESNES;48.871333;2.235333;28;200608;89.4;14.0;7.0;4.0;;22.2;14.7;18.5;;;
92073001;SURESNES;48.871333;2.235333;28;200609;32.7;5.0;2.0;1.0;;24.6;15.2;19.9;;;
92073001;SURESNES;48.871333;2.235333;28;200610;38.5;8.0;2.0;2.0;1.0;19.3;12.2;15.8;;;
92073001;SURESNES;48.871333;2.235333;28;200611;53.6;9.0;3.0;2.0;;14.0;6.9;10.4;;;
92073001;SURESNES;48.871333;2.235333;28;200612;67.8;9.0;5.0;3.0;;9.4;3.9;6.6;;;
92073001;SURESNES;48.871333;2.235333;28;200701;23.4;10.0;0.0;0.0;;11.0;6.1;8.6;;;
92073001;SURESNES;48.871333;2.235333;28;200702;78.0;13.0;6.0;2.0;;12.3;6.0;9.1;;;
92073001;SURESNES;48.871333;2.235333;28;200703;39.0;12.0;3.0;0.0;;12.8;5.0;8.9;;;
92073001;SURESNES;48.871333;2.235333;28;200704;11.5;1.0;1.0;1.0;;22.5;10.0;16.2;;;
92073001;SURESNES;48.871333;2.235333;28;200705;81.9;13.0;7.0;2.0;;20.7;12.5;16.6;;;
92073001;SURESNES;48.871333;2.235333;28;200706;49.0;12.0;4.0;0.0;;23.2;15.0;19.1;;;
92073001;SURESNES;48.871333;2.235333;28;200707;77.4;11.0;5.0;3.0;;23.7;14.9;19.3;;;
92073001;SURESNES;48.871333;2.235333;28;200708;133.3;15.0;8.0;4.0;;23.2;13.7;18.5;;;
92073001;SURESNES;48.871333;2.235333;28;200709;16.5;5.0;1.0;0.0;;20.7;11.4;16.0;;;
92073001;SURESNES;48.871333;2.235333;28;200710;52.3;5.0;4.0;1.0;;16.1;8.6;12.4;;;
92073001;SURESNES;48.871333;2.235333;28;200711;33.7;8.0;2.0;0.0;;11.5;4.9;8.2;;;
92073001;SURESNES;48.871333;2.235333;28;200712;55.1;11.0;4.0;1.0;;8.2;2.9;5.5;;;
92073001;SURESNES;48.871333;2.235333;28;200801;48.9;9.0;3.0;2.0;;10.6;5.3;7.9;;;
92073001;SURESNES;48.871333;2.235333;28;200802;32.4;8.0;2.0;1.0;;11.6;3.5;7.6;;;
92073001;SURESNES;48.871333;2.235333;28;200803;82.5;19.0;7.0;1.0;;11.4;5.1;8.3;;;
92073001;SURESNES;48.871333;2.235333;28;200804;46.4;12.0;3.0;0.0;;15.1;6.3;10.7;;;
92073001;SURESNES;48.871333;2.235333;28;200805;62.1;8.0;3.0;1.0;;22.8;12.6;17.7;;;
92073001;SURESNES;48.871333;2.235333;28;200806;18.0;5.0;1.0;0.0;;23.2;14.5;18.8;;;
92073001;SURESNES;48.871333;2.235333;28;200807;40.7;7.0;3.0;1.0;;25.5;15.6;20.5;;;
92073001;SURESNES;48.871333;2.235333;28;200808;53.9;7.0;2.0;2.0;;23.8;14.9;19.3;;;
92073001;SURESNES;48.871333;2.235333;28;200809;28.6;6.0;1.0;1.0;;20.6;10.6;15.6;;;
92073001;SURESNES;48.871333;2.235333;28;200810;72.5;11.0;5.0;2.0;;16.1;8.0;12.1;;;
92073001;SURESNES;48.871333;2.235333;28;200811;50.1;14.0;3.0;0.0;;11.3;5.8;8.6;;;
92073001;SURESNES;48.871333;2.235333;28;200812;32.9;10.0;2.0;0.0;;6.6;1.7;4.2;;;
92073001;SURESNES;48.871333;2.235333;28;200901;51.8;10.0;4.0;1.0;;5.4;-0.1;2.6;;;
92073001;SURESNES;48.871333;2.235333;28;200902;51.2;10.0;4.0;1.0;;8.4;1.9;5.1;;;
92073001;SURESNES;48.871333;2.235333;28;200903;29.6;9.0;2.0;0.0;;12.7;4.4;8.6;;;
92073001;SURESNES;48.871333;2.235333;28;200904;39.2;8.0;3.0;1.0;;18.3;9.0;13.6;;;
92073001;SURESNES;48.871333;2.235333;28;200905;62.2;9.0;4.0;2.0;;20.5;10.7;15.6;;;
92073001;SURESNES;48.871333;2.235333;28;200906;65.1;8.0;5.0;3.0;;23.4;13.7;18.6;;;
92073001;SURESNES;48.871333;2.235333;28;200907;32.2;10.0;2.0;0.0;;25.5;16.3;20.9;;;
92073001;SURESNES;48.871333;2.235333;28;200908;7.5;2.0;1.0;0.0;;27.6;15.3;21.5;;;
92073001;SURESNES;48.871333;2.235333;28;200909;20.1;5.0;2.0;0.0;;23.0;13.3;18.1;;;
92073001;SURESNES;48.871333;2.235333;28;200910;50.2;10.0;3.0;2.0;;17.2;9.4;13.3;;;
92073001;SURESNES;48.871333;2.235333;28;200911;60.4;16.0;4.0;1.0;;13.4;8.7;11.0;;;
92073001;SURESNES;48.871333;2.235333;28;200912;72.9;15.0;8.0;1.0;;7.8;2.3;5.0;;;
92073001;SURESNES;48.871333;2.235333;28;201001;35.4;7.0;3.0;1.0;;4.8;0.0;2.4;;;
92073001;SURESNES;48.871333;2.235333;28;201002;52.6;12.0;3.0;2.0;;7.6;2.1;4.8;;;
92073001;SURESNES;48.871333;2.235333;28;201003;38.7;9.0;4.0;0.0;2.0;12.5;4.5;8.5;;;
92073001;SURESNES;48.871333;2.235333;28;201004;15.8;3.0;1.0;0.0;;18.2;6.5;12.3;;;
92073001;SURESNES;48.871333;2.235333;28;201005;55.4;8.0;5.0;1.0;;18.4;9.5;14.0;;;
92073001;SURESNES;48.871333;2.235333;28;201006;72.8;7.0;4.0;2.0;;24.4;14.6;19.5;;;
92073001;SURESNES;48.871333;2.235333;28;201007;70.9;5.0;3.0;2.0;;27.0;17.4;22.2;;;
92073001;SURESNES;48.871333;2.235333;28;201008;46.9;12.0;3.0;1.0;;23.8;14.4;19.1;;;
92073001;SURESNES;48.871333;2.235333;28;201009;66.3;9.0;5.0;2.0;;21.3;11.9;16.6;;;
92073001;SURESNES;48.871333;2.235333;28;201010;39.5;8.0;3.0;0.0;;16.7;8.5;12.6;;;
92073001;SURESNES;48.871333;2.235333;28;201011;80.9;14.0;6.0;3.0;;10.3;5.7;8.0;;;
92073001;SURESNES;48.871333;2.235333;28;201012;69.2;11.0;5.0;2.0;;3.8;-0.4;1.7;;;
92073001;SURESNES;48.871333;2.235333;28;201101;55.7;10.0;4.0;2.0;;8.0;3.5;5.7;;;
92073001;SURESNES;48.871333;2.235333;28;201102;31.4;8.0;3.0;0.0;1.0;10.4;4.2;7.3;;;
92073001;SURESNES;48.871333;2.235333;28;201103;21.3;4.0;2.0;0.0;;14.9;5.7;10.3;;;
92073001;SURESNES;48.871333;2.235333;28;201104;8.8;2.0;0.0;0.0;;21.1;9.9;15.5;;;
92073001;SURESNES;48.871333;2.235333;28;201105;2.2;1.0;0.0;0.0;;22.8;11.2;17.0;;;
92073001;SURESNES;48.871333;2.235333;28;201106;;;;;;23.9;13.3;18.6;;;
92073001;SURESNES;48.871333;2.235333;28;201107;61.0;9.0;3.0;2.0;;22.4;13.8;18.1;;;
92073001;SURESNES;48.871333;2.235333;28;201108;79.1;11.0;6.0;4.0;;24.6;14.2;19.4;;;
92073001;SURESNES;48.871333;2.235333;28;201109;30.6;4.0;2.0;1.0;;23.9;12.8;18.4;;;
92073001;SURESNES;48.871333;2.235333;28;201110;23.4;5.0;1.0;0.0;;18.6;9.9;14.2;;;
92073001;SURESNES;48.871333;2.235333;28;201111;44.0;4.0;3.0;3.0;1.0;13.9;7.2;10.6;;;
92073001;SURESNES;48.871333;2.235333;28;201112;96.9;22.0;7.0;2.0;;10.9;5.1;8.0;;;
